field_position_id,surface,message,message_variant,protocol,field_path,parent_path,field_name,field_kind,presence,cardinality,data_type,standard_document,standard_version,standard_reference,charging_relevance,relevance_reason,constraint_ids,scenario_ids,review_status
FP-1373,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.UE IP address.CHV6,PFCP Session Report Request.Usage Report.UE IP address,CHV6,PFCP grouped-IE payload field,M,,IPv6-prefix-allocation flag,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1374,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.UE IP address.IPV6D,PFCP Session Report Request.Usage Report.UE IP address,IPV6D,PFCP grouped-IE payload field,M,,IPv6-prefix-delegation flag,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1375,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.UE IP address.SD,PFCP Session Report Request.Usage Report.UE IP address,SD,PFCP grouped-IE payload field,M,,source/destination flag,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1376,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.UE IP address.V4,PFCP Session Report Request.Usage Report.UE IP address,V4,PFCP grouped-IE payload field,M,,IPv4-present flag,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1377,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.UE IP address.V6,PFCP Session Report Request.Usage Report.UE IP address,V6,PFCP grouped-IE payload field,M,,IPv6-present flag,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1378,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.UE IP address.ipv4Address,PFCP Session Report Request.Usage Report.UE IP address,ipv4Address,PFCP grouped-IE payload field,C,,when V4=1,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1379,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.UE IP address.ipv6Address,PFCP Session Report Request.Usage Report.UE IP address,ipv6Address,PFCP grouped-IE payload field,C,,when V6=1,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1380,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.UE IP address.ipv6PrefixDelegationBits,PFCP Session Report Request.Usage Report.UE IP address,ipv6PrefixDelegationBits,PFCP grouped-IE payload field,C,,when IPV6D=1,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1381,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.UE IP address.ipv6PrefixLength,PFCP Session Report Request.Usage Report.UE IP address,ipv6PrefixLength,PFCP grouped-IE payload field,C,,when CHV6=1,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1382,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Network Instance.length,PFCP Session Report Request.Usage Report.Network Instance,length,PFCP grouped-IE payload field,M,,APN/DNN length,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1383,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Network Instance.apnOrDnn,PFCP Session Report Request.Usage Report.Network Instance,apnOrDnn,PFCP grouped-IE payload field,M,,network instance,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A41, T3-A45.",T3-R05 | T3-R16 | T3-R18,T3-A08 | T3-A41 | T3-A45,REVIEWED
FP-1384,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Time of First Packet.ntpSeconds,PFCP Session Report Request.Usage Report.Time of First Packet,ntpSeconds,PFCP grouped-IE payload field,M,,32-bit UTC seconds since 1900,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A32, T3-A33, T3-A34, T3-A45.",T3-R05 | T3-R12 | T3-R18,T3-A08 | T3-A32 | T3-A33 | T3-A34 | T3-A45,REVIEWED
FP-1385,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Time of Last Packet.ntpSeconds,PFCP Session Report Request.Usage Report.Time of Last Packet,ntpSeconds,PFCP grouped-IE payload field,M,,32-bit UTC seconds since 1900,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A32, T3-A33, T3-A34, T3-A45.",T3-R05 | T3-R12 | T3-R18,T3-A08 | T3-A32 | T3-A33 | T3-A34 | T3-A45,REVIEWED
FP-1386,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Usage Information.BEF,PFCP Session Report Request.Usage Report.Usage Information,BEF,PFCP grouped-IE payload field,M,,usage before monitoring time,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A38, T3-A45.",T3-R05 | T3-R14 | T3-R17 | T3-R18,T3-A08 | T3-A38 | T3-A45,REVIEWED
FP-1387,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Usage Information.AFT,PFCP Session Report Request.Usage Report.Usage Information,AFT,PFCP grouped-IE payload field,M,,usage after monitoring time,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A38, T3-A45.",T3-R05 | T3-R14 | T3-R17 | T3-R18,T3-A08 | T3-A38 | T3-A45,REVIEWED
FP-1388,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Usage Information.UAE,PFCP Session Report Request.Usage Report.Usage Information,UAE,PFCP grouped-IE payload field,M,,usage after QoS enforcement,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A39, T3-A45.",T3-R05 | T3-R14 | T3-R18,T3-A08 | T3-A39 | T3-A45,REVIEWED
FP-1389,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Usage Information.UBE,PFCP Session Report Request.Usage Report.Usage Information,UBE,PFCP grouped-IE payload field,M,,usage before QoS enforcement,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A39, T3-A45.",T3-R05 | T3-R14 | T3-R18,T3-A08 | T3-A39 | T3-A45,REVIEWED
FP-1390,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Query URR Reference.queryUrrReference,PFCP Session Report Request.Usage Report.Query URR Reference,queryUrrReference,PFCP grouped-IE payload field,M,,correlates query and returned Usage Reports,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A16, T3-A45.",T3-R05 | T3-R09 | T3-R18,T3-A08 | T3-A16 | T3-A45,REVIEWED
FP-1391,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Event Time Stamp.ntpTimestamp,PFCP Session Report Request.Usage Report.Event Time Stamp,ntpTimestamp,PFCP grouped-IE payload field,M,,NTP-format timestamp,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A42, T3-A45.",T3-R05 | T3-R17 | T3-R18,T3-A08 | T3-A42 | T3-A45,REVIEWED
FP-1392,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Ethernet Traffic Information.MAC Addresses Detected,PFCP Session Report Request.Usage Report.Ethernet Traffic Information,MAC Addresses Detected,PFCP IE / atomic payload,C,0..N,MAC Addresses Detected,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A45.",T3-R05 | T3-R18,T3-A08 | T3-A45,REVIEWED
FP-1393,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Ethernet Traffic Information.MAC Addresses Removed,PFCP Session Report Request.Usage Report.Ethernet Traffic Information,MAC Addresses Removed,PFCP IE / atomic payload,C,0..N,MAC Addresses Removed,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A45.",T3-R05 | T3-R18,T3-A08 | T3-A45,REVIEWED
FP-1394,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Join IP Multicast Information.IP Multicast Address,PFCP Session Report Request.Usage Report.Join IP Multicast Information,IP Multicast Address,PFCP IE / atomic payload,M,1,IP Multicast Address,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A43, T3-A45.",T3-R05 | T3-R13 | T3-R17 | T3-R18,T3-A08 | T3-A43 | T3-A45,REVIEWED
FP-1395,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Join IP Multicast Information.Source IP Address,PFCP Session Report Request.Usage Report.Join IP Multicast Information,Source IP Address,PFCP IE / atomic payload,C,0..N,Source IP Address,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A43, T3-A45.",T3-R05 | T3-R13 | T3-R17 | T3-R18,T3-A08 | T3-A43 | T3-A45,REVIEWED
FP-1396,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Leave IP Multicast Information.IP Multicast Address,PFCP Session Report Request.Usage Report.Leave IP Multicast Information,IP Multicast Address,PFCP IE / atomic payload,M,1,IP Multicast Address,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A43, T3-A45.",T3-R05 | T3-R13 | T3-R17 | T3-R18,T3-A08 | T3-A43 | T3-A45,REVIEWED
FP-1397,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Leave IP Multicast Information.Source IP Address,PFCP Session Report Request.Usage Report.Leave IP Multicast Information,Source IP Address,PFCP IE / atomic payload,C,0..N,Source IP Address,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A43, T3-A45.",T3-R05 | T3-R13 | T3-R17 | T3-R18,T3-A08 | T3-A43 | T3-A45,REVIEWED
FP-1398,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Usage Report.Predefined Rules Name,PFCP Session Report Request.Usage Report,Predefined Rules Name,PFCP IE / atomic payload,O,0..N,Predefined Rules Name,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A08, T3-A44, T3-A45.",T3-R05 | T3-R15 | T3-R18,T3-A08 | T3-A44 | T3-A45,REVIEWED
FP-1409,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Additional Usage Reports Information.AURI,PFCP Session Report Request.Additional Usage Reports Information,AURI,PFCP grouped-IE payload field,M,,additional reports will follow,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,"Directly mapped to charging-threat candidate(s): T3-A10, T3-A11.",T3-R06,T3-A10 | T3-A11,REVIEWED
FP-1410,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Additional Usage Reports Information.numberOfAdditionalUsageReports,PFCP Session Report Request.Additional Usage Reports Information,numberOfAdditionalUsageReports,PFCP grouped-IE payload field,M,,count,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,Directly mapped to charging-threat candidate(s): T3-A10.,T3-R06,T3-A10,REVIEWED
FP-1411,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.PFCPSRReq- Flags.PSDBU,PFCP Session Report Request.PFCPSRReq- Flags,PSDBU,PFCP grouped-IE payload field,M,,PFCP session deleted by UP function,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DIRECT,Directly mapped to charging-threat candidate(s): T3-A48.,T3-R19,T3-A48,REVIEWED
FP-1412,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Old CP F-SEID.V4,PFCP Session Report Request.Old CP F-SEID,V4,PFCP grouped-IE payload field,M,,IPv4-address-present flag,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DEPLOYMENT,"Charging effect depends on tariff, feature, or deployment conditions; candidate(s): T3-A04.",T3-R01,T3-A04,REVIEWED
FP-1413,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Old CP F-SEID.V6,PFCP Session Report Request.Old CP F-SEID,V6,PFCP grouped-IE payload field,M,,IPv6-address-present flag,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DEPLOYMENT,"Charging effect depends on tariff, feature, or deployment conditions; candidate(s): T3-A04.",T3-R01,T3-A04,REVIEWED
FP-1414,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Old CP F-SEID.SEID,PFCP Session Report Request.Old CP F-SEID,SEID,PFCP grouped-IE payload field,M,,64-bit F-SEID,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DEPLOYMENT,"Charging effect depends on tariff, feature, or deployment conditions; candidate(s): T3-A04.",T3-R01,T3-A04,REVIEWED
FP-1415,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Old CP F-SEID.ipv4Address,PFCP Session Report Request.Old CP F-SEID,ipv4Address,PFCP grouped-IE payload field,C,,when V4=1,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DEPLOYMENT,"Charging effect depends on tariff, feature, or deployment conditions; candidate(s): T3-A04.",T3-R01,T3-A04,REVIEWED
FP-1416,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Old CP F-SEID.ipv6Address,PFCP Session Report Request.Old CP F-SEID,ipv6Address,PFCP grouped-IE payload field,C,,when V6=1,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",DEPLOYMENT,"Charging effect depends on tariff, feature, or deployment conditions; candidate(s): T3-A04.",T3-R01,T3-A04,REVIEWED
FP-1428,T3,PFCP Session Report Request,Usage Report carrier,PFCP,PFCP Session Report Request.Cause,PFCP Session Report Request,Cause,PFCP IE / atomic payload,O,0..1,Cause,3GPP TS 29.244,V17.10.0,"§§7.2, 7.5.8, 7.5.8.3, 8.1, 8.2",RELATIONAL,Charging relevance arises through cross-field/state or parser/representation relations; candidate(s): T3-A45.,T3-R18,T3-A45,REVIEWED
FP-1429,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).subscriberIdentifier,ChargingDataRequest (LBO/PDU-session applicability projection),subscriberIdentifier,OpenAPI leaf field,O/C,,Supi (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,Directly mapped to charging-threat candidate(s): T4N-A01.,T4N-R01 | T4N-R15,T4N-A01,REVIEWED
FP-1430,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification.nFName,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification,nFName,OpenAPI leaf field,O/C,,NfInstanceId (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,Directly mapped to charging-threat candidate(s): T4N-A11.,T4N-R04,T4N-A11,REVIEWED
FP-1431,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification.nFIPv4Address,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification,nFIPv4Address,OpenAPI leaf field,O/C,,Ipv4Addr (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,Directly mapped to charging-threat candidate(s): T4N-A11.,T4N-R04,T4N-A11,REVIEWED
FP-1432,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification.nFIPv6Address,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification,nFIPv6Address,OpenAPI leaf field,O/C,,Ipv6Addr (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,Directly mapped to charging-threat candidate(s): T4N-A11.,T4N-R04,T4N-A11,REVIEWED
FP-1433,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification.nFPLMNID.mcc,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification.nFPLMNID,mcc,OpenAPI leaf field,M,,Mcc,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,Directly mapped to charging-threat candidate(s): T4N-A11.,T4N-R04,T4N-A11,REVIEWED
FP-1434,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification.nFPLMNID.mnc,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification.nFPLMNID,mnc,OpenAPI leaf field,M,,Mnc,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,Directly mapped to charging-threat candidate(s): T4N-A11.,T4N-R04,T4N-A11,REVIEWED
FP-1435,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification.nodeFunctionality,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification,nodeFunctionality,OpenAPI leaf field,M,,NodeFunctionality,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,Directly mapped to charging-threat candidate(s): T4N-A11.,T4N-R04,T4N-A11,REVIEWED
FP-1436,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification.nFFqdn,ChargingDataRequest (LBO/PDU-session applicability projection).nfConsumerIdentification,nFFqdn,OpenAPI leaf field,O/C,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,Directly mapped to charging-threat candidate(s): T4N-A11.,T4N-R04,T4N-A11,REVIEWED
FP-1437,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).chargingId,ChargingDataRequest (LBO/PDU-session applicability projection),chargingId,OpenAPI leaf field,O/C,,ChargingId (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A02, T4N-A03.",T4N-R01 | T4N-R24,T4N-A02 | T4N-A03,REVIEWED
FP-1438,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).invocationTimeStamp,ChargingDataRequest (LBO/PDU-session applicability projection),invocationTimeStamp,OpenAPI leaf field,M,,DateTime (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A05, T4N-A07.",T4N-R02 | T4N-R05 | T4N-R08 | T4N-R13,T4N-A05 | T4N-A07,REVIEWED
FP-1439,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).invocationSequenceNumber,ChargingDataRequest (LBO/PDU-session applicability projection),invocationSequenceNumber,OpenAPI leaf field,M,,Uint32 (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A04, T4N-A05.",T4N-R02 | T4N-R05 | T4N-R08,T4N-A04 | T4N-A05,REVIEWED
